name,path
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_1816.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_199.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_1765.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_242.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3033.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3423.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3593.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3409.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_2903.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_2887.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3208.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3110.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_368.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3407.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_2981.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3006.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3045.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3093.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3677.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3488.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3681.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3402.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_2921.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3485.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_2937.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3651.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_2973.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_326.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_4266.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_4290.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_4016.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_4441.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_431.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3975.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3875.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_4572.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_4159.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3838.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_382.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3880.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3942.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3826.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3877.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3928.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_4515.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3763.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_3742.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_4207.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_4875.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_4951.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_574.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_6295.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_5771.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_5927.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_5661.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_4700.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_473.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_5713.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_4602.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_500.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_575.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_6399.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_4980.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_5093.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_477.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_4919.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_4814.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_5496.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_588.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_4998.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_4673.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_5312.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_7700.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_7613.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_8491.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_8558.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_8578.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_7436.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_7440.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_6931.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_7.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_730.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_8585.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_8420.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_7292.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_712.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_7738.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_735.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_806.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_8611.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_8637.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_9414.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_9357.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_8636.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_9654.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_9351.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_949.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_9399.jpg
chihuahua,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085620-chihuahua/n02085620_952.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_10377.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_10197.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_10307.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_10073.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_10148.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_10297.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_10199.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_10273.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_10130.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_10397.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_10610.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_10447.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_11541.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_1244.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_11653.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_10661.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_1155.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_11744.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_10646.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_10719.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_10625.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_1424.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_13013.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_14432.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_14595.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_1247.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_1515.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_13944.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_1325.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_126.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_13378.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_1549.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_1288.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_137.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_1390.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_16190.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_16355.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_16014.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_16565.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_16998.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_16331.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_16188.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_1556.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_17059.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_17116.jpg
maltese_dog,https://raw.githubusercontent.com/PengWu2626/pic16b-stanford-dog-dataset/main/images/n02085936-maltese_dog/n02085936_18640.jpg
